time,Temperature_B,Temperature_D,Temperature_A,Temperature_C,hour
2022-08-13 22:50:00,94,94,97,97,22
2022-08-13 22:55:00,94,94,97,97,22
2022-08-13 23:00:00,95,94,97,98,23
2022-08-13 23:05:00,95,95,98,98,23
2022-08-13 23:10:00,96,95,98,98,23
2022-08-13 23:15:00,96,95,98,99,23
2022-08-13 23:20:00,96,95,98,99,23
2022-08-13 23:25:00,96,96,98,99,23
2022-08-13 23:30:00,96,96,98,99,23
2022-08-13 23:35:00,97,96,98,99,23
2022-08-13 23:40:00,88,97,100,88,23
2022-08-13 23:45:00,77,98,101,72,23
2022-08-13 23:50:00,70,86,101,71,23
2022-08-13 23:55:00,69,94,99,66,23
2022-08-14 00:00:00,68,87,99,66,0
2022-08-14 00:05:00,66,89,98,65,0
2022-08-14 00:10:00,66,94,97,63,0
2022-08-14 00:15:00,66,81,96,67,0
2022-08-14 00:20:00,65,90,96,63,0
2022-08-14 00:25:00,65,94,95,62,0
2022-08-14 00:30:00,64,81,95,66,0
2022-08-14 00:35:00,68,91,94,67,0
2022-08-14 00:40:00,80,92,93,81,0
2022-08-14 00:45:00,86,93,94,88,0
2022-08-14 00:50:00,89,93,95,92,0
2022-08-14 00:55:00,91,93,95,94,0
2022-08-14 01:00:00,92,94,96,95,1
2022-08-14 01:05:00,93,94,96,96,1
2022-08-14 01:10:00,93,94,96,96,1
2022-08-14 01:15:00,94,94,97,97,1
2022-08-14 01:20:00,94,94,97,97,1
2022-08-14 01:25:00,95,94,97,98,1
2022-08-14 01:30:00,95,95,98,98,1
2022-08-14 01:35:00,96,95,98,98,1
2022-08-14 01:40:00,96,95,98,99,1
2022-08-14 01:45:00,97,95,99,99,1
2022-08-14 01:50:00,91,96,99,93,1
2022-08-14 01:55:00,78,97,101,75,1
2022-08-14 02:00:00,72,81,101,74,2
2022-08-14 02:05:00,69,93,100,67,2
2022-08-14 02:10:00,68,87,99,67,2
2022-08-14 02:15:00,66,89,98,66,2
2022-08-14 02:20:00,67,94,97,64,2
2022-08-14 02:25:00,66,80,96,68,2
2022-08-14 02:30:00,65,91,96,64,2
2022-08-14 02:35:00,66,94,95,63,2
2022-08-14 02:40:00,64,82,95,66,2
2022-08-14 02:45:00,70,90,94,70,2
2022-08-14 02:50:00,81,92,93,82,2
2022-08-14 02:55:00,86,93,94,88,2
2022-08-14 03:00:00,89,93,94,92,3
2022-08-14 03:05:00,91,93,95,94,3
2022-08-14 03:10:00,92,93,96,95,3
2022-08-14 03:15:00,93,93,96,96,3
2022-08-14 03:20:00,93,94,96,96,3
2022-08-14 03:25:00,94,94,97,97,3
2022-08-14 03:30:00,94,94,97,97,3
2022-08-14 03:35:00,94,94,97,97,3
2022-08-14 03:40:00,95,95,97,98,3
2022-08-14 03:45:00,95,95,97,98,3
2022-08-14 03:50:00,96,95,98,98,3
2022-08-14 03:55:00,96,95,98,98,3
2022-08-14 04:00:00,96,95,98,99,4
2022-08-14 04:05:00,97,95,99,99,4
2022-08-14 04:10:00,83,96,101,82,4
2022-08-14 04:15:00,75,97,101,71,4
2022-08-14 04:20:00,69,86,100,71,4
2022-08-14 04:25:00,68,94,99,66,4
2022-08-14 04:30:00,68,86,98,68,4
2022-08-14 04:35:00,66,89,97,65,4
2022-08-14 04:40:00,66,94,97,64,4
2022-08-14 04:45:00,65,81,96,67,4
2022-08-14 04:50:00,65,92,95,63,4
2022-08-14 04:55:00,65,94,95,63,4
2022-08-14 05:00:00,63,84,95,65,5
2022-08-14 05:05:00,73,90,93,72,5
2022-08-14 05:10:00,82,92,93,83,5
2022-08-14 05:15:00,87,93,94,89,5
2022-08-14 05:20:00,89,93,94,92,5
2022-08-14 05:25:00,91,93,95,94,5
2022-08-14 05:30:00,92,93,96,95,5
2022-08-14 05:35:00,93,93,96,96,5
2022-08-14 05:40:00,93,93,97,96,5
2022-08-14 05:45:00,94,94,97,97,5
2022-08-14 05:50:00,95,94,98,98,5
2022-08-14 05:55:00,95,94,98,98,5
2022-08-14 06:00:00,95,94,98,98,6
2022-08-14 06:05:00,96,95,98,99,6
2022-08-14 06:10:00,96,95,99,99,6
2022-08-14 06:15:00,97,95,99,99,6
2022-08-14 06:20:00,84,96,100,83,6
2022-08-14 06:25:00,75,93,101,72,6
2022-08-14 06:30:00,70,86,100,71,6
2022-08-14 06:35:00,69,94,99,66,6
2022-08-14 06:40:00,68,85,98,67,6
2022-08-14 06:45:00,65,89,97,65,6
2022-08-14 06:50:00,66,94,97,64,6
2022-08-14 06:55:00,65,82,96,67,6
2022-08-14 07:00:00,64,90,96,63,7
2022-08-14 07:05:00,65,93,95,63,7
2022-08-14 07:10:00,63,79,95,66,7
2022-08-14 07:15:00,68,90,94,67,7
2022-08-14 07:20:00,80,91,93,80,7
2022-08-14 07:25:00,85,92,93,87,7
2022-08-14 07:30:00,88,93,94,91,7
2022-08-14 07:35:00,90,93,95,93,7
2022-08-14 07:40:00,91,93,95,94,7
2022-08-14 07:45:00,92,93,96,95,7
2022-08-14 07:50:00,93,93,96,96,7
2022-08-14 07:55:00,93,93,97,97,7
2022-08-14 08:00:00,94,94,97,97,8
2022-08-14 08:05:00,94,94,97,98,8
2022-08-14 08:10:00,95,94,97,98,8
2022-08-14 08:15:00,95,94,97,98,8
2022-08-14 08:20:00,95,94,97,98,8
2022-08-14 08:25:00,95,95,97,98,8
2022-08-14 08:30:00,95,95,98,98,8
2022-08-14 08:35:00,96,95,98,98,8
2022-08-14 08:40:00,96,95,98,98,8
2022-08-14 08:45:00,96,96,98,99,8
2022-08-14 08:50:00,96,96,98,99,8
2022-08-14 08:55:00,96,95,98,99,8
2022-08-14 09:00:00,97,96,98,99,9
2022-08-14 09:05:00,97,96,98,99,9
2022-08-14 09:10:00,97,96,99,99,9
2022-08-14 09:15:00,82,98,101,79,9
2022-08-14 09:20:00,75,93,101,71,9
2022-08-14 09:25:00,69,88,101,69,9
2022-08-14 09:30:00,69,95,99,65,9
2022-08-14 09:35:00,67,82,98,68,9
2022-08-14 09:40:00,66,92,98,64,9
2022-08-14 09:45:00,67,95,97,64,9
2022-08-14 09:50:00,64,84,96,66,9
2022-08-14 09:55:00,65,93,96,63,9
2022-08-14 10:00:00,66,88,96,64,10
2022-08-14 10:05:00,64,87,95,64,10
2022-08-14 10:10:00,65,93,95,63,10
2022-08-14 10:15:00,77,93,93,76,10
2022-08-14 10:20:00,84,94,94,85,10
2022-08-14 10:25:00,88,93,94,90,10
2022-08-14 10:30:00,90,93,95,93,10
2022-08-14 10:35:00,91,94,96,94,10
2022-08-14 10:40:00,92,94,96,95,10
2022-08-14 10:45:00,93,94,97,96,10
2022-08-14 10:50:00,94,95,97,96,10
2022-08-14 10:55:00,94,95,97,97,10
2022-08-14 11:00:00,95,95,98,97,11
2022-08-14 11:05:00,95,95,98,98,11
2022-08-14 11:10:00,96,95,98,98,11
2022-08-14 11:15:00,96,95,99,99,11
2022-08-14 11:20:00,96,96,99,99,11
2022-08-14 11:25:00,97,96,99,99,11
2022-08-14 11:30:00,91,97,100,92,11
2022-08-14 11:35:00,77,86,101,79,11
2022-08-14 11:40:00,72,92,100,71,11
2022-08-14 11:45:00,70,88,99,69,11
2022-08-14 11:50:00,68,88,98,69,11
2022-08-14 11:55:00,68,94,97,66,11
2022-08-14 12:00:00,66,84,96,69,12
2022-08-14 12:05:00,66,93,96,65,12
2022-08-14 12:10:00,66,82,95,68,12
2022-08-14 12:15:00,66,90,95,66,12
2022-08-14 12:20:00,66,86,95,67,12
2022-08-14 12:25:00,76,85,94,76,12
2022-08-14 12:30:00,84,91,94,85,12
2022-08-14 12:35:00,88,92,94,90,12
2022-08-14 12:40:00,90,93,95,92,12
2022-08-14 12:45:00,92,93,96,94,12
2022-08-14 12:50:00,93,94,96,95,12
2022-08-14 12:55:00,93,94,97,96,12
2022-08-14 13:00:00,94,94,97,96,13
2022-08-14 13:05:00,95,94,98,97,13
2022-08-14 13:10:00,95,94,98,98,13
2022-08-14 13:15:00,96,95,99,98,13
2022-08-14 13:20:00,97,95,100,99,13
2022-08-14 13:25:00,80,85,101,84,13
2022-08-14 13:30:00,73,91,100,73,13
2022-08-14 13:35:00,71,82,99,74,13
2022-08-14 13:40:00,69,90,98,69,13
2022-08-14 13:45:00,69,82,97,72,13
2022-08-14 13:50:00,68,90,96,68,13
2022-08-14 13:55:00,68,82,95,71,13
2022-08-14 14:00:00,67,89,95,67,14
2022-08-14 14:05:00,77,91,94,77,14
2022-08-14 14:10:00,85,92,94,86,14
2022-08-14 14:15:00,89,93,95,91,14
2022-08-14 14:20:00,91,93,96,93,14
2022-08-14 14:25:00,93,93,97,95,14
2022-08-14 14:30:00,94,94,97,96,14
2022-08-14 14:35:00,94,93,98,97,14
2022-08-14 14:40:00,95,94,98,97,14
2022-08-14 14:45:00,95,94,98,98,14
2022-08-14 14:50:00,96,95,99,99,14
2022-08-14 14:55:00,97,95,99,99,14
2022-08-14 15:00:00,97,95,99,99,15
2022-08-14 15:05:00,84,95,100,83,15
2022-08-14 15:10:00,75,84,100,79,15
2022-08-14 15:15:00,72,91,99,71,15
2022-08-14 15:20:00,70,85,98,73,15
2022-08-14 15:25:00,70,89,97,69,15
2022-08-14 15:30:00,68,84,96,71,15
2022-08-14 15:35:00,68,90,95,68,15
2022-08-14 15:40:00,67,84,95,70,15
2022-08-14 15:45:00,73,91,94,73,15
2022-08-14 15:50:00,83,92,94,84,15
2022-08-14 15:55:00,88,93,95,90,15
2022-08-14 16:00:00,91,93,96,93,16
2022-08-14 16:05:00,92,94,96,94,16
2022-08-14 16:10:00,93,94,97,96,16
2022-08-14 16:15:00,94,94,97,96,16
2022-08-14 16:20:00,95,94,98,97,16
2022-08-14 16:25:00,95,95,98,98,16
2022-08-14 16:30:00,96,95,98,98,16
2022-08-14 16:35:00,96,95,99,98,16
2022-08-14 16:40:00,96,95,99,99,16
2022-08-14 16:45:00,97,95,99,99,16
2022-08-14 16:50:00,97,95,99,99,16
2022-08-14 16:55:00,97,96,99,99,16
2022-08-14 17:00:00,81,85,101,86,17
2022-08-14 17:05:00,74,91,100,74,17
2022-08-14 17:10:00,72,82,99,75,17
2022-08-14 17:15:00,70,91,98,70,17
2022-08-14 17:20:00,69,81,97,72,17
2022-08-14 17:25:00,68,91,96,67,17
2022-08-14 17:30:00,68,82,95,71,17
2022-08-14 17:35:00,67,90,95,67,17
2022-08-14 17:40:00,69,84,94,69,17
2022-08-14 17:45:00,81,86,94,80,17
2022-08-14 17:50:00,87,90,94,87,17
2022-08-14 17:55:00,90,92,95,91,17
2022-08-14 18:00:00,92,93,95,94,18
2022-08-14 18:05:00,93,93,96,95,18
2022-08-14 18:10:00,93,93,96,96,18
2022-08-14 18:15:00,94,93,97,96,18
2022-08-14 18:20:00,95,94,97,97,18
2022-08-14 18:25:00,95,94,97,97,18
2022-08-14 18:30:00,96,94,98,98,18
2022-08-14 18:35:00,96,94,98,98,18
2022-08-14 18:40:00,96,94,98,98,18
2022-08-14 18:45:00,96,94,98,99,18
2022-08-14 18:50:00,97,95,99,99,18
2022-08-14 18:55:00,97,95,99,99,18
2022-08-14 19:00:00,97,95,99,99,19
2022-08-14 19:05:00,97,95,99,99,19
2022-08-14 19:10:00,97,95,99,99,19
2022-08-14 19:15:00,83,94,100,82,19
2022-08-14 19:20:00,75,86,100,77,19
2022-08-14 19:25:00,72,94,99,69,19
2022-08-14 19:30:00,70,83,98,72,19
2022-08-14 19:35:00,69,93,97,67,19
2022-08-14 19:40:00,68,82,96,71,19
2022-08-14 19:45:00,67,92,96,66,19
2022-08-14 19:50:00,67,85,95,67,19
2022-08-14 19:55:00,66,89,95,66,19
2022-08-14 20:00:00,78,92,93,77,20
2022-08-14 20:05:00,85,93,93,86,20
2022-08-14 20:10:00,89,93,94,90,20
2022-08-14 20:15:00,91,94,95,93,20
2022-08-14 20:20:00,92,94,95,94,20
2022-08-14 20:25:00,93,94,96,95,20
2022-08-14 20:30:00,94,94,96,96,20
2022-08-14 20:35:00,95,94,97,97,20
2022-08-14 20:40:00,95,94,97,97,20
2022-08-14 20:45:00,96,95,98,98,20
2022-08-14 20:50:00,96,95,98,98,20
2022-08-14 20:55:00,96,95,98,98,20
2022-08-14 21:00:00,96,95,98,98,21
2022-08-14 21:05:00,97,95,98,99,21
2022-08-14 21:10:00,97,95,99,99,21
2022-08-14 21:15:00,98,96,99,99,21
2022-08-14 21:20:00,88,97,100,88,21
2022-08-14 21:25:00,78,88,101,77,21
2022-08-14 21:30:00,72,90,100,72,21
2022-08-14 21:35:00,71,91,99,69,21
2022-08-14 21:40:00,69,88,98,69,21
2022-08-14 21:45:00,69,94,97,66,21
2022-08-14 21:50:00,67,82,96,70,21
2022-08-14 21:55:00,67,92,95,65,21
2022-08-14 22:00:00,67,86,95,66,22
2022-08-14 22:05:00,66,87,94,66,22
2022-08-14 22:10:00,78,91,93,78,22
2022-08-14 22:15:00,86,93,93,86,22
2022-08-14 22:20:00,89,93,94,91,22
2022-08-14 22:25:00,91,94,95,93,22
2022-08-14 22:30:00,93,94,95,94,22
2022-08-14 22:35:00,93,94,96,95,22
2022-08-14 22:40:00,94,94,96,96,22
2022-08-14 22:45:00,95,94,97,97,22
2022-08-14 22:50:00,95,94,97,97,22
2022-08-14 22:55:00,96,94,97,98,22
2022-08-14 23:00:00,96,95,98,98,23
2022-08-14 23:05:00,97,95,98,98,23
2022-08-14 23:10:00,97,95,98,99,23
2022-08-14 23:15:00,97,95,98,99,23
2022-08-14 23:20:00,97,96,99,99,23
2022-08-14 23:25:00,98,96,99,99,23
2022-08-14 23:30:00,87,97,100,86,23
2022-08-14 23:35:00,77,88,101,75,23
2022-08-14 23:40:00,72,90,100,71,23
2022-08-14 23:45:00,71,95,99,68,23
2022-08-14 23:50:00,68,85,98,70,23
2022-08-14 23:55:00,68,94,97,66,23
2022-08-15 00:00:00,67,83,96,69,0
2022-08-15 00:05:00,67,91,95,66,0
2022-08-15 00:10:00,67,89,95,65,0
2022-08-15 00:15:00,65,86,95,66,0
2022-08-15 00:20:00,76,91,93,76,0
2022-08-15 00:25:00,84,93,93,85,0
2022-08-15 00:30:00,88,93,94,90,0
2022-08-15 00:35:00,91,93,95,93,0
2022-08-15 00:40:00,92,94,96,94,0
2022-08-15 00:45:00,93,94,96,95,0
2022-08-15 00:50:00,94,94,96,96,0
2022-08-15 00:55:00,94,94,97,97,0
2022-08-15 01:00:00,95,94,97,97,1
2022-08-15 01:05:00,95,94,97,98,1
2022-08-15 01:10:00,96,95,98,98,1
2022-08-15 01:15:00,96,95,98,98,1
2022-08-15 01:20:00,97,95,98,98,1
2022-08-15 01:25:00,97,95,98,99,1
2022-08-15 01:30:00,97,95,98,99,1
2022-08-15 01:35:00,97,95,98,99,1
2022-08-15 01:40:00,97,96,98,99,1
2022-08-15 01:45:00,98,96,98,99,1
2022-08-15 01:50:00,98,96,98,99,1
2022-08-15 01:55:00,90,97,100,90,1
2022-08-15 02:00:00,78,98,101,73,2
2022-08-15 02:05:00,72,84,100,74,2
2022-08-15 02:10:00,70,94,99,67,2
2022-08-15 02:15:00,69,88,98,68,2
2022-08-15 02:20:00,67,89,97,66,2
2022-08-15 02:25:00,67,95,97,65,2
2022-08-15 02:30:00,66,82,96,68,2
2022-08-15 02:35:00,66,91,95,64,2
2022-08-15 02:40:00,66,94,95,64,2
2022-08-15 02:45:00,65,84,94,66,2
2022-08-15 02:50:00,78,90,93,78,2
2022-08-15 02:55:00,85,92,93,86,2
2022-08-15 03:00:00,89,93,94,90,3
2022-08-15 03:05:00,91,93,94,93,3
2022-08-15 03:10:00,92,93,95,94,3
2022-08-15 03:15:00,93,94,96,95,3
2022-08-15 03:20:00,94,94,96,96,3
2022-08-15 03:25:00,94,94,97,97,3
2022-08-15 03:30:00,95,94,97,97,3
2022-08-15 03:35:00,95,94,97,97,3
2022-08-15 03:40:00,96,94,97,98,3
2022-08-15 03:45:00,96,95,98,98,3
2022-08-15 03:50:00,96,95,98,98,3
2022-08-15 03:55:00,97,95,98,99,3
2022-08-15 04:00:00,97,95,98,99,4
2022-08-15 04:05:00,97,95,98,99,4
2022-08-15 04:10:00,97,95,98,99,4
2022-08-15 04:15:00,88,96,100,88,4
2022-08-15 04:20:00,77,97,101,73,4
2022-08-15 04:25:00,71,82,100,73,4
2022-08-15 04:30:00,69,93,99,66,4
2022-08-15 04:35:00,69,92,98,65,4
2022-08-15 04:40:00,66,87,97,66,4
2022-08-15 04:45:00,66,94,96,63,4
2022-08-15 04:50:00,66,87,96,65,4
2022-08-15 04:55:00,64,89,95,64,4
2022-08-15 05:00:00,65,93,95,62,5
2022-08-15 05:05:00,75,94,94,73,5
2022-08-15 05:10:00,84,94,93,84,5
2022-08-15 05:15:00,88,94,94,89,5
2022-08-15 05:20:00,90,94,94,92,5
2022-08-15 05:25:00,91,94,95,93,5
2022-08-15 05:30:00,93,94,95,95,5
2022-08-15 05:35:00,93,94,96,95,5
2022-08-15 05:40:00,94,95,96,96,5
2022-08-15 05:45:00,94,95,97,96,5
2022-08-15 05:50:00,95,95,97,97,5
2022-08-15 05:55:00,95,95,97,97,5
2022-08-15 06:00:00,96,95,97,97,6
2022-08-15 06:05:00,96,95,97,98,6
2022-08-15 06:10:00,96,95,98,98,6
2022-08-15 06:15:00,97,95,98,98,6
2022-08-15 06:20:00,97,96,98,99,6
2022-08-15 06:25:00,97,96,98,99,6
2022-08-15 06:30:00,97,96,98,99,6
2022-08-15 06:35:00,98,96,98,99,6
2022-08-15 06:40:00,98,96,99,99,6
2022-08-15 06:45:00,97,96,99,98,6
2022-08-15 06:50:00,81,98,101,78,6
2022-08-15 06:55:00,75,90,101,73,6
2022-08-15 07:00:00,70,90,100,69,7
2022-08-15 07:05:00,70,96,99,66,7
2022-08-15 07:10:00,68,82,98,70,7
2022-08-15 07:15:00,67,93,97,65,7
2022-08-15 07:20:00,67,96,96,64,7
2022-08-15 07:25:00,65,85,96,66,7
2022-08-15 07:30:00,65,93,95,63,7
2022-08-15 07:35:00,66,90,95,64,7
2022-08-15 07:40:00,66,86,94,67,7
2022-08-15 07:45:00,79,91,93,80,7
2022-08-15 07:50:00,85,93,93,87,7
2022-08-15 07:55:00,89,93,94,91,7
2022-08-15 08:00:00,91,94,95,93,8
2022-08-15 08:05:00,92,94,95,94,8
2022-08-15 08:10:00,93,94,96,95,8
2022-08-15 08:15:00,94,94,96,96,8
2022-08-15 08:20:00,94,94,97,97,8
2022-08-15 08:25:00,95,94,97,97,8
2022-08-15 08:30:00,95,94,97,98,8
2022-08-15 08:35:00,96,95,98,98,8
2022-08-15 08:40:00,96,95,98,98,8
2022-08-15 08:45:00,96,94,98,99,8
2022-08-15 08:50:00,97,95,99,99,8
2022-08-15 08:55:00,97,95,99,99,8
2022-08-15 09:00:00,93,96,99,95,9
2022-08-15 09:05:00,79,97,101,75,9
2022-08-15 09:10:00,74,86,100,74,9
2022-08-15 09:15:00,70,91,99,69,9
2022-08-15 09:20:00,70,92,98,67,9
2022-08-15 09:25:00,67,86,97,69,9
2022-08-15 09:30:00,67,93,96,65,9
2022-08-15 09:35:00,66,81,96,69,9
2022-08-15 09:40:00,66,91,95,65,9
2022-08-15 09:45:00,66,87,95,66,9
2022-08-15 09:50:00,70,86,94,72,9
2022-08-15 09:55:00,82,91,93,83,9
2022-08-15 10:00:00,87,92,94,89,10
2022-08-15 10:05:00,90,93,95,92,10
2022-08-15 10:10:00,91,93,95,94,10
2022-08-15 10:15:00,93,94,96,95,10
2022-08-15 10:20:00,94,94,97,96,10
2022-08-15 10:25:00,94,94,97,97,10
2022-08-15 10:30:00,95,94,98,97,10
2022-08-15 10:35:00,95,94,98,98,10
2022-08-15 10:40:00,96,95,98,98,10
2022-08-15 10:45:00,96,94,98,98,10
2022-08-15 10:50:00,97,95,98,98,10
2022-08-15 10:55:00,97,95,98,98,10
2022-08-15 11:00:00,97,95,99,99,11
2022-08-15 11:05:00,97,96,99,99,11
2022-08-15 11:10:00,98,96,99,99,11
2022-08-15 11:15:00,81,97,101,78,11
2022-08-15 11:20:00,74,83,101,77,11
2022-08-15 11:25:00,71,93,99,69,11
2022-08-15 11:30:00,70,82,98,72,11
2022-08-15 11:35:00,69,92,97,67,11
2022-08-15 11:40:00,68,85,97,69,11
2022-08-15 11:45:00,67,90,96,67,11
2022-08-15 11:50:00,67,89,95,66,11
2022-08-15 11:55:00,66,86,95,67,11
2022-08-15 12:00:00,74,92,94,73,12
2022-08-15 12:05:00,84,93,94,84,12
2022-08-15 12:10:00,88,94,94,90,12
2022-08-15 12:15:00,91,94,95,92,12
2022-08-15 12:20:00,92,94,96,94,12
2022-08-15 12:25:00,93,95,96,95,12
2022-08-15 12:30:00,94,95,97,96,12
2022-08-15 12:35:00,95,95,97,97,12
2022-08-15 12:40:00,95,95,98,97,12
2022-08-15 12:45:00,96,95,98,98,12
2022-08-15 12:50:00,96,95,98,98,12
2022-08-15 12:55:00,96,95,98,98,12
2022-08-15 13:00:00,97,96,99,99,13
2022-08-15 13:05:00,97,96,99,99,13
2022-08-15 13:10:00,97,96,99,99,13
2022-08-15 13:15:00,98,96,99,99,13
2022-08-15 13:20:00,82,96,100,80,13
2022-08-15 13:25:00,74,86,100,77,13
2022-08-15 13:30:00,72,92,99,70,13
2022-08-15 13:35:00,70,86,98,72,13
2022-08-15 13:40:00,70,94,97,68,13
2022-08-15 13:45:00,68,83,96,72,13
2022-08-15 13:50:00,68,93,95,67,13
2022-08-15 13:55:00,67,82,95,71,13
2022-08-15 14:00:00,67,92,95,66,14
2022-08-15 14:05:00,79,81,94,75,14
2022-08-15 14:10:00,86,88,94,84,14
2022-08-15 14:15:00,89,91,95,90,14
2022-08-15 14:20:00,92,93,95,92,14
2022-08-15 14:25:00,93,93,96,94,14
2022-08-15 14:30:00,94,94,97,95,14
2022-08-15 14:35:00,95,94,97,96,14
2022-08-15 14:40:00,95,94,97,97,14
2022-08-15 14:45:00,96,95,98,97,14
2022-08-15 14:50:00,96,95,98,98,14
2022-08-15 14:55:00,97,95,98,98,14
2022-08-15 15:00:00,97,95,99,99,15
2022-08-15 15:05:00,97,95,99,99,15
2022-08-15 15:10:00,98,95,99,99,15
2022-08-15 15:15:00,98,96,99,99,15
2022-08-15 15:20:00,93,96,100,95,15
2022-08-15 15:25:00,79,85,100,81,15
2022-08-15 15:30:00,74,92,100,73,15
2022-08-15 15:35:00,72,83,99,74,15
2022-08-15 15:40:00,70,91,97,69,15
2022-08-15 15:45:00,70,82,96,72,15
2022-08-15 15:50:00,69,91,96,68,15
2022-08-15 15:55:00,68,82,95,71,15
2022-08-15 16:00:00,73,90,94,73,16
2022-08-15 16:05:00,84,92,94,84,16
2022-08-15 16:10:00,89,93,95,90,16
2022-08-15 16:15:00,92,94,95,93,16
2022-08-15 16:20:00,93,94,96,94,16
2022-08-15 16:25:00,94,94,97,96,16
2022-08-15 16:30:00,95,95,97,97,16
2022-08-15 16:35:00,96,95,98,97,16
2022-08-15 16:40:00,96,95,98,98,16
2022-08-15 16:45:00,97,95,98,98,16
2022-08-15 16:50:00,97,96,99,99,16
2022-08-15 16:55:00,98,96,99,99,16
2022-08-15 17:00:00,98,96,99,99,17
2022-08-15 17:05:00,98,96,99,99,17
2022-08-15 17:10:00,85,95,100,84,17
2022-08-15 17:15:00,76,86,100,80,17
2022-08-15 17:20:00,73,89,99,73,17
2022-08-15 17:25:00,71,87,98,72,17
2022-08-15 17:30:00,70,88,97,70,17
2022-08-15 17:35:00,69,88,96,70,17
2022-08-15 17:40:00,69,93,96,67,17
2022-08-15 17:45:00,67,87,95,69,17
2022-08-15 17:50:00,68,92,95,66,17
2022-08-15 17:55:00,74,82,94,74,17
2022-08-15 18:00:00,84,90,94,84,18
2022-08-15 18:05:00,89,92,94,89,18
2022-08-15 18:10:00,91,93,95,92,18
2022-08-15 18:15:00,93,93,96,94,18
2022-08-15 18:20:00,94,94,96,95,18
2022-08-15 18:25:00,95,94,97,96,18
2022-08-15 18:30:00,95,94,97,97,18
2022-08-15 18:35:00,96,95,98,97,18
2022-08-15 18:40:00,96,95,98,98,18
2022-08-15 18:45:00,97,95,98,98,18
2022-08-15 18:50:00,97,95,98,99,18
2022-08-15 18:55:00,97,95,99,99,18
2022-08-15 19:00:00,98,95,99,99,19
2022-08-15 19:05:00,98,96,99,99,19
2022-08-15 19:10:00,94,96,99,95,19
2022-08-15 19:15:00,80,85,101,83,19
2022-08-15 19:20:00,74,93,100,73,19
2022-08-15 19:25:00,72,83,99,74,19
2022-08-15 19:30:00,70,92,98,69,19
2022-08-15 19:35:00,69,84,97,71,19
2022-08-15 19:40:00,68,90,96,68,19
2022-08-15 19:45:00,68,86,96,68,19
2022-08-15 19:50:00,67,88,95,68,19
2022-08-15 19:55:00,67,93,95,66,19
2022-08-15 20:00:00,70,83,94,72,20
2022-08-15 20:05:00,82,89,93,82,20
2022-08-15 20:10:00,87,92,93,89,20
2022-08-15 20:15:00,90,93,94,92,20
2022-08-15 20:20:00,92,93,95,94,20
2022-08-15 20:25:00,93,93,96,95,20
2022-08-15 20:30:00,94,94,96,96,20
2022-08-15 20:35:00,94,94,96,96,20
2022-08-15 20:40:00,95,94,97,97,20
2022-08-15 20:45:00,95,94,97,97,20
2022-08-15 20:50:00,96,94,97,98,20
2022-08-15 20:55:00,96,94,98,98,20
2022-08-15 21:00:00,97,95,98,99,21
2022-08-15 21:05:00,97,95,99,99,21
2022-08-15 21:10:00,97,95,99,99,21
2022-08-15 21:15:00,89,96,100,90,21
2022-08-15 21:20:00,78,87,101,78,21
2022-08-15 21:25:00,72,90,100,72,21
2022-08-15 21:30:00,71,87,99,70,21
2022-08-15 21:35:00,69,88,97,69,21
2022-08-15 21:40:00,69,92,97,67,21
2022-08-15 21:45:00,67,86,96,69,21
2022-08-15 21:50:00,67,93,95,66,21
2022-08-15 21:55:00,67,81,95,70,21
2022-08-15 22:00:00,71,90,94,71,22
2022-08-15 22:05:00,82,91,93,83,22
2022-08-15 22:10:00,88,92,94,89,22
2022-08-15 22:15:00,90,93,95,92,22
2022-08-15 22:20:00,92,93,95,94,22
2022-08-15 22:25:00,93,93,96,95,22
2022-08-15 22:30:00,94,94,96,96,22
2022-08-15 22:35:00,94,94,97,96,22
2022-08-15 22:40:00,95,94,97,97,22
2022-08-15 22:45:00,96,94,97,98,22
2022-08-15 22:50:00,96,94,97,98,22
2022-08-15 22:55:00,96,94,98,98,22
2022-08-15 23:00:00,96,95,98,99,23
2022-08-15 23:05:00,97,95,98,99,23
2022-08-15 23:10:00,97,95,98,99,23
2022-08-15 23:15:00,97,95,98,99,23
2022-08-15 23:20:00,91,96,99,91,23
2022-08-15 23:25:00,79,94,101,75,23
2022-08-15 23:30:00,72,87,100,73,23
2022-08-15 23:35:00,71,95,99,68,23
2022-08-15 23:40:00,69,83,98,71,23
2022-08-15 23:45:00,68,92,97,66,23
2022-08-15 23:50:00,68,91,96,66,23
2022-08-15 23:55:00,66,86,96,67,23
2022-08-16 00:00:00,66,93,95,64,0
2022-08-16 00:05:00,66,83,95,67,0
2022-08-16 00:10:00,69,88,94,69,0
2022-08-16 00:15:00,81,91,93,82,0
2022-08-16 00:20:00,87,92,93,88,0
2022-08-16 00:25:00,90,93,94,92,0
2022-08-16 00:30:00,91,93,95,94,0
2022-08-16 00:35:00,93,93,95,95,0
2022-08-16 00:40:00,94,94,96,96,0
2022-08-16 00:45:00,94,94,96,97,0
2022-08-16 00:50:00,95,94,97,97,0
2022-08-16 00:55:00,95,94,97,97,0
2022-08-16 01:00:00,96,94,97,98,1
2022-08-16 01:10:00,96,95,98,99,1
2022-08-16 01:15:00,97,95,98,99,1
2022-08-16 01:20:00,97,95,98,99,1
2022-08-16 01:25:00,89,96,100,90,1
